Filename	Segment	WC	Analytic	Clout	Authentic	Tone	WPS	Sixltr	Dic	function	pronoun	ppron	i	we	you	shehe	they	ipron	article	prep	auxverb	adverb	conj	negate	verb	adj	compare	interrog	number	quant	affect	posemo	negemo	anx	anger	sad	social	family	friend	female	male	cogproc	insight	cause	discrep	tentat	certain	differ	percept	see	hear	feel	bio	body	health	sexual	ingest	drives	affiliation	achieve	power	reward	risk	focuspast	focuspresent	focusfuture	relativ	motion	space	time	work	leisure	home	money	relig	death	informal	swear	netspeak	assent	nonflu	filler	AllPunc	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP
243.txt	1	1600	34.38	58.16	79.47	80.22	1600.00	9.69	91.19	56.00	17.50	11.56	6.12	1.50	2.75	0.81	0.38	5.94	5.19	13.19	11.06	6.38	8.12	1.44	20.94	3.62	1.81	1.06	1.31	2.62	4.00	3.50	0.50	0.06	0.25	0.06	8.50	1.31	0.19	0.75	0.50	11.56	1.44	1.12	1.62	4.50	1.25	3.06	2.12	1.50	0.31	0.19	2.75	0.75	0.50	0.25	1.44	6.94	2.44	1.50	1.25	2.06	0.25	2.88	16.19	3.38	17.75	4.00	7.12	6.81	1.25	1.94	0.44	0.88	0.06	0.00	3.31	0.06	1.25	0.75	1.50	0.00	6.69	0.19	0.06	0.12	0.00	0.00	0.00	0.38	0.00	5.94	0.00	0.00
257.txt	1	3355	15.73	33.17	80.27	93.25	1118.33	12.22	92.49	58.93	18.33	11.30	7.63	1.28	1.37	0.27	0.75	7.03	5.22	11.30	11.33	9.96	10.19	1.28	20.27	5.51	3.43	1.16	1.40	2.38	5.37	4.80	0.51	0.09	0.24	0.09	5.57	0.00	0.15	0.09	0.42	10.82	1.91	1.01	1.43	2.53	1.61	3.61	3.67	2.35	0.30	0.80	2.95	0.98	0.12	0.00	1.55	7.93	2.06	1.76	1.64	3.04	0.12	4.50	14.10	2.74	14.66	3.52	5.04	6.56	1.04	1.61	0.86	0.15	0.30	0.06	1.97	0.06	0.03	0.92	0.80	0.12	5.93	0.15	0.00	0.21	0.00	0.00	0.00	0.27	0.00	5.31	0.00	0.00
34.txt	1	1738	29.26	54.80	78.71	70.19	1738.00	12.95	88.95	54.55	17.43	11.22	6.27	1.44	2.01	1.21	0.29	6.21	5.24	11.16	10.07	7.59	7.31	2.13	20.89	3.39	2.13	1.21	1.21	2.19	4.66	3.51	1.15	0.29	0.35	0.35	9.49	0.58	0.75	1.27	1.32	10.36	1.38	1.73	1.09	2.70	1.38	3.11	2.47	1.61	0.46	0.35	2.47	1.04	0.17	0.00	1.04	7.48	2.70	1.04	1.67	2.24	0.40	3.34	15.07	2.65	17.32	3.51	7.65	6.56	1.04	1.15	0.35	0.35	0.17	0.06	3.74	0.23	0.58	1.73	1.04	0.17	6.39	0.00	0.00	0.00	0.00	0.00	0.00	0.40	0.00	5.98	0.00	0.00
20.txt	1	2529	16.38	35.35	84.33	57.93	2529.00	9.09	92.57	61.13	20.36	12.77	8.19	0.71	2.41	0.59	0.87	7.59	6.05	11.47	11.15	8.66	9.49	2.06	22.26	4.03	1.74	1.66	0.87	2.29	3.91	2.81	1.11	0.16	0.20	0.28	7.79	0.12	0.20	0.43	0.40	12.53	2.25	1.30	1.38	3.91	1.11	4.31	4.74	3.04	0.51	1.03	1.86	0.79	0.55	0.04	0.47	4.90	1.19	0.47	0.95	2.17	0.28	4.39	16.45	2.25	14.27	3.28	6.05	5.14	1.38	1.54	0.32	0.24	0.08	0.32	1.86	0.12	0.28	0.67	0.55	0.16	5.54	0.04	0.00	0.00	0.00	0.00	0.00	0.24	0.00	5.26	0.00	0.00
135.txt	1	794	24.07	88.90	70.21	76.89	794.00	11.34	90.18	51.13	18.14	12.97	4.28	4.53	2.64	0.76	0.76	5.16	4.41	9.70	10.45	7.30	6.68	1.89	20.40	4.16	1.13	1.13	0.88	1.89	5.54	4.16	1.39	0.00	0.38	0.13	13.98	0.50	1.01	0.50	1.13	9.82	2.27	1.13	1.26	2.02	1.51	2.77	3.78	1.89	0.76	0.63	3.15	0.50	0.76	0.00	1.39	10.58	6.68	0.13	0.88	2.64	0.25	4.28	14.36	1.64	16.88	2.77	8.94	5.54	0.76	3.02	1.76	0.50	0.50	0.13	4.03	0.00	0.88	1.51	1.13	0.13	7.43	0.25	0.00	0.00	0.00	0.00	0.00	0.13	0.00	7.05	0.00	0.00
121.txt	1	402	47.45	52.99	97.05	72.36	201.00	8.96	89.55	57.96	17.16	12.69	8.21	2.99	0.75	0.25	0.50	4.48	6.72	15.67	10.45	5.97	9.45	0.75	25.37	3.73	1.24	1.00	2.99	1.24	3.48	2.99	0.50	0.00	0.00	0.25	7.46	0.25	0.50	0.25	0.75	3.48	0.75	0.00	0.25	0.00	1.00	1.49	3.73	1.74	0.75	1.24	1.74	1.24	0.25	0.00	0.25	8.96	4.23	1.00	1.00	2.74	0.00	3.48	16.42	6.22	22.39	7.46	7.46	8.21	0.25	0.75	0.00	0.00	0.00	0.00	2.74	0.00	0.50	1.74	0.50	0.00	7.96	0.50	0.00	0.25	0.00	0.00	0.00	0.00	0.00	7.21	0.00	0.00
109.txt	1	2760	28.01	44.97	76.64	92.14	2760.00	12.97	88.08	56.45	16.85	10.18	6.56	1.27	1.63	0.14	0.58	6.67	5.94	12.43	9.38	9.13	10.58	1.09	17.75	6.09	3.33	1.52	1.05	2.50	5.94	5.04	0.91	0.33	0.18	0.14	6.96	0.25	0.33	0.18	0.47	10.04	1.38	1.30	0.65	1.85	2.10	3.30	3.55	2.39	0.54	0.54	2.90	1.23	0.22	0.11	1.05	7.46	2.46	0.65	2.21	2.64	0.11	4.57	12.25	2.57	14.93	2.03	6.96	6.05	0.80	1.34	0.40	0.43	0.25	0.04	2.03	0.18	0.22	1.45	0.22	0.04	5.91	0.00	0.00	0.07	0.00	0.00	0.00	0.22	0.00	5.62	0.00	0.00
337.txt	1	1868	42.11	83.91	56.28	86.80	1868.00	11.13	89.61	54.01	17.29	11.83	3.48	4.50	1.77	1.12	0.96	5.41	6.42	12.21	10.44	7.07	4.93	2.19	23.55	3.43	1.71	1.45	1.87	3.10	7.17	5.35	1.82	0.32	0.27	0.64	12.69	0.11	0.32	0.05	1.66	11.94	2.19	1.39	1.66	2.36	2.14	3.27	2.73	1.28	0.48	0.80	1.55	0.64	0.11	0.00	0.80	12.90	6.64	2.03	2.78	3.37	0.59	3.75	17.34	2.14	15.79	3.53	7.49	4.98	1.02	3.21	0.16	0.59	0.16	0.05	2.46	0.11	0.59	0.70	1.07	0.00	6.69	0.05	0.00	0.00	0.00	0.00	0.00	0.43	0.00	6.16	0.00	0.05
323.txt	1	708	12.95	20.63	94.59	83.51	708.00	11.58	93.36	60.03	21.89	12.71	10.03	0.28	1.84	0.28	0.28	9.18	5.08	10.88	11.58	8.19	8.47	2.12	20.76	5.93	4.10	0.56	2.12	2.82	5.23	4.24	0.99	0.00	0.14	0.28	6.07	0.14	0.85	0.28	0.28	13.98	2.68	1.69	1.98	3.67	2.40	4.10	3.39	2.54	0.14	0.71	0.99	0.42	0.56	0.00	0.00	6.50	1.41	0.56	1.41	3.11	0.28	3.25	14.55	2.12	16.10	3.39	6.50	6.64	0.56	1.55	1.69	0.28	0.00	0.00	1.98	0.14	0.14	0.14	1.27	0.28	7.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.20	0.00	0.14
322.txt	1	852	16.26	58.36	77.77	98.20	852.00	9.62	91.67	58.33	22.54	15.14	9.51	0.35	4.93	0.12	0.23	7.39	3.52	11.62	9.39	6.34	9.86	1.29	19.25	6.22	1.64	0.70	1.06	1.76	6.10	5.75	0.23	0.00	0.00	0.12	9.74	0.12	2.00	0.00	2.00	11.38	2.58	1.17	1.76	2.93	1.64	2.11	4.46	3.29	0.47	0.70	1.53	0.70	0.23	0.00	0.47	5.87	1.17	0.94	1.17	2.70	0.12	1.29	16.90	2.23	13.26	1.76	6.34	5.52	0.70	3.05	0.12	0.12	0.00	0.00	1.41	0.00	0.12	0.94	0.23	0.12	4.58	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.00	4.34	0.00	0.12
336.txt	1	653	11.43	29.59	86.31	96.97	163.25	11.94	92.50	60.34	20.37	15.16	11.64	0.77	1.99	0.61	0.15	5.21	4.59	11.79	11.79	10.87	9.34	1.38	21.59	3.98	2.60	1.07	1.53	2.14	6.89	5.97	0.92	0.00	0.00	0.46	7.66	0.92	1.07	0.77	0.77	11.03	0.92	3.06	0.77	2.76	1.38	2.76	2.30	1.07	0.15	0.92	1.07	0.61	0.00	0.00	0.31	6.13	2.30	1.53	1.53	1.53	0.00	3.37	17.46	1.38	13.63	2.30	5.97	6.28	1.38	2.45	1.38	0.31	0.15	0.00	2.45	0.00	0.61	0.77	0.61	0.31	7.81	0.92	0.00	0.15	0.00	0.00	0.00	0.46	0.00	6.28	0.00	0.00
108.txt	1	1393	19.54	55.99	74.28	56.98	1393.00	9.83	89.88	55.20	20.46	14.21	7.82	1.44	3.16	1.29	0.50	6.17	4.09	10.70	11.56	8.18	5.24	1.87	22.47	4.02	1.58	2.08	1.58	2.80	4.88	3.23	1.58	0.07	0.86	0.07	10.48	0.07	0.36	0.36	1.79	11.49	1.72	1.79	1.08	2.51	2.01	3.16	4.31	2.01	1.15	1.01	2.08	0.65	0.36	0.36	0.86	6.75	2.23	1.22	1.15	2.01	0.36	3.80	15.65	2.58	14.57	3.80	6.17	4.81	0.93	3.02	0.43	0.29	0.29	0.22	4.45	0.72	0.36	1.72	1.51	0.14	6.46	0.00	0.07	0.00	0.00	0.00	0.00	0.43	0.00	5.96	0.00	0.00
120.txt	1	1840	18.20	69.53	60.58	94.86	1840.00	10.49	90.92	55.82	20.49	12.61	5.92	1.85	2.99	1.03	0.82	7.83	4.02	11.20	12.17	8.10	6.20	1.47	23.53	4.24	2.83	1.68	1.14	1.90	6.41	5.49	0.92	0.22	0.33	0.05	10.71	0.60	0.65	0.16	1.96	10.92	2.50	1.36	1.36	2.55	1.25	2.93	4.51	2.93	0.49	1.09	2.34	0.60	0.65	0.05	0.65	6.20	2.55	0.65	1.30	1.90	0.22	4.95	15.92	2.77	13.64	3.42	6.63	3.86	0.43	1.96	0.16	0.38	0.33	0.05	5.49	0.11	0.71	2.45	2.23	0.11	6.85	0.05	0.00	0.00	0.00	0.00	0.00	0.49	0.00	6.25	0.00	0.05
134.txt	1	4794	19.71	54.00	63.90	77.58	2397.00	10.16	90.22	57.63	20.00	11.60	6.57	1.08	2.50	1.02	0.42	8.41	4.94	11.74	12.10	7.28	8.16	1.59	21.86	3.65	2.29	1.75	1.44	2.86	4.76	3.78	0.96	0.21	0.38	0.10	8.70	0.65	0.21	1.00	0.50	11.83	2.09	2.15	1.54	2.96	1.46	3.02	2.80	1.79	0.33	0.60	1.98	0.79	0.40	0.25	0.60	6.09	2.09	0.86	1.63	1.63	0.15	3.82	14.96	2.63	14.02	2.88	6.74	4.44	0.92	1.44	0.54	0.83	0.35	0.06	2.96	0.10	0.92	0.77	1.06	0.10	6.17	0.08	0.00	0.02	0.00	0.00	0.00	0.15	0.00	5.86	0.00	0.06
21.txt	1	3013	26.23	58.66	76.44	65.39	1506.50	12.08	90.97	58.55	17.92	11.78	5.74	2.59	2.75	0.23	0.46	6.07	6.44	12.05	11.05	8.96	8.70	1.26	21.77	3.85	3.35	1.66	1.63	2.89	4.65	3.35	1.26	0.37	0.20	0.27	8.16	0.00	0.17	0.33	0.13	12.98	3.02	1.26	1.49	3.62	0.93	4.25	2.62	1.73	0.17	0.66	1.96	0.60	0.30	0.00	0.86	7.43	3.09	1.33	1.16	1.92	0.40	4.08	15.33	2.52	14.04	3.48	6.84	3.88	1.13	1.63	0.37	0.86	0.13	0.07	1.99	0.07	0.30	1.06	0.50	0.00	5.94	0.10	0.07	0.07	0.00	0.00	0.00	0.03	0.00	5.54	0.00	0.13
35.txt	1	1105	24.76	35.85	86.77	61.82	1105.00	10.59	91.13	59.28	20.18	12.13	8.42	0.81	1.90	0.27	0.72	8.05	6.33	12.85	11.04	6.70	9.41	1.90	21.27	3.62	1.99	1.72	0.54	2.81	3.53	2.71	0.81	0.09	0.36	0.09	6.97	1.27	0.00	0.81	0.36	10.95	2.17	1.00	1.18	3.08	1.45	2.99	2.44	1.63	0.18	0.63	1.81	0.72	0.45	0.18	0.54	6.79	1.72	1.27	1.36	2.44	0.09	3.89	14.30	1.81	15.57	2.71	6.70	6.24	2.81	2.35	0.45	0.18	0.36	0.09	0.90	0.00	0.00	0.36	0.45	0.09	7.51	0.09	0.00	0.00	0.00	0.00	0.00	0.36	0.00	7.06	0.00	0.00
256.txt	1	2507	20.43	41.94	87.84	76.01	2507.00	10.37	90.43	56.76	19.63	12.96	8.30	2.27	1.56	0.28	0.56	6.66	4.95	11.29	10.37	8.86	7.78	1.68	20.82	4.39	2.23	2.03	1.24	2.27	5.27	3.99	1.28	0.12	0.36	0.20	7.46	0.60	0.40	0.60	0.52	10.05	1.60	1.72	0.92	2.27	1.24	3.07	2.47	1.56	0.16	0.52	3.83	1.32	0.44	0.00	1.83	7.14	3.07	0.72	1.36	1.91	0.36	3.95	14.68	2.63	16.23	3.95	6.26	6.30	0.76	2.31	0.48	0.76	0.20	0.16	2.11	0.28	0.76	0.56	0.40	0.04	6.22	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00	5.98	0.00	0.04
242.txt	1	2842	31.18	37.31	80.42	90.95	1421.00	13.05	88.35	57.25	16.43	10.52	7.07	1.34	1.79	0.07	0.25	5.91	6.26	12.95	9.39	10.42	9.47	0.88	18.30	5.67	2.67	1.27	1.44	2.96	5.21	4.57	0.60	0.07	0.14	0.04	4.93	0.00	0.25	0.14	0.25	10.56	1.16	2.08	0.67	2.53	1.48	3.34	4.19	2.01	0.14	1.55	2.08	1.41	0.11	0.04	0.46	6.33	2.01	1.06	1.20	2.32	0.14	2.50	13.90	2.53	15.31	2.53	6.26	6.62	0.84	1.16	0.39	0.21	0.25	0.07	0.84	0.00	0.00	0.53	0.28	0.00	4.93	0.07	0.00	0.04	0.00	0.00	0.00	0.32	0.00	4.47	0.00	0.04
295.txt	1	1941	17.86	63.31	80.56	90.44	1941.00	9.63	91.96	57.81	21.84	14.43	8.14	1.34	3.55	1.03	0.36	7.42	4.53	11.18	11.13	8.04	6.08	2.01	20.40	4.38	2.73	1.80	2.52	1.60	5.98	4.95	1.03	0.15	0.21	0.41	11.33	0.41	0.82	0.72	1.85	9.33	1.96	1.34	1.13	2.37	1.13	2.68	3.19	1.75	0.57	0.82	2.32	0.98	0.36	0.00	0.52	8.04	3.30	0.46	2.11	2.42	0.10	4.22	14.94	2.06	15.56	2.37	7.32	6.08	0.52	2.89	0.57	0.36	0.15	0.10	2.89	0.00	0.93	1.24	0.52	0.05	5.67	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	5.62	0.00	0.00
281.txt	1	1172	37.84	75.00	71.00	69.21	1172.00	11.52	88.65	51.45	18.43	11.60	4.78	1.45	3.84	0.94	0.60	6.83	4.44	11.35	9.30	6.23	4.78	1.88	18.60	4.69	2.30	1.71	1.96	2.82	6.06	4.18	1.88	0.68	0.17	0.09	12.03	0.17	0.43	0.34	1.45	11.60	2.05	1.28	1.28	2.65	2.30	3.75	2.82	1.37	0.51	0.77	1.71	0.68	0.26	0.09	0.68	8.96	2.99	2.65	2.13	2.90	0.51	2.90	14.33	2.05	15.96	3.58	8.96	3.67	2.90	2.82	0.26	0.51	0.26	0.00	4.01	0.17	0.17	2.13	1.45	0.09	5.63	0.26	0.00	0.09	0.00	0.00	0.00	0.60	0.00	4.69	0.00	0.00
297.txt	1	5637	12.98	42.06	83.78	79.70	5637.00	10.34	91.79	58.93	20.77	13.45	8.53	1.56	1.47	1.08	0.80	7.33	5.18	11.19	11.81	8.53	9.97	1.56	21.98	3.92	2.27	1.22	1.84	2.38	5.02	3.99	1.03	0.18	0.11	0.35	8.44	0.35	0.23	0.67	0.82	9.97	1.69	1.42	1.19	2.08	1.03	3.32	2.94	1.61	0.48	0.71	2.57	0.80	0.37	0.05	1.12	7.20	2.77	0.85	1.42	2.22	0.12	5.94	14.28	2.39	15.65	3.26	6.10	6.71	1.21	1.49	0.80	0.25	0.14	0.00	2.79	0.07	0.92	0.73	0.80	0.16	7.56	0.04	0.00	0.09	0.00	0.00	0.00	0.16	0.00	7.27	0.00	0.00
283.txt	1	2398	23.33	50.67	89.74	81.40	2398.00	10.76	91.70	58.67	19.52	12.34	7.46	1.71	2.13	0.29	0.75	7.17	5.67	12.34	10.22	8.80	8.80	1.38	20.85	3.79	2.42	1.13	1.00	1.83	4.42	3.75	0.67	0.08	0.17	0.08	8.76	0.63	0.54	0.38	0.58	10.84	1.79	1.67	1.04	2.50	1.21	3.46	3.84	1.75	0.50	1.17	2.59	0.83	0.13	0.04	1.33	7.63	3.29	0.71	1.67	1.88	0.25	3.54	14.85	3.38	17.22	3.79	7.67	6.30	0.92	2.46	0.88	0.58	0.17	0.04	1.79	0.13	0.33	0.58	0.71	0.00	6.34	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	6.21	0.00	0.04
254.txt	1	1892	39.11	82.12	42.55	96.03	946.00	13.95	86.63	53.49	14.43	8.67	2.91	3.28	1.96	0.21	0.32	5.76	6.34	11.58	8.88	9.88	8.51	0.58	15.64	5.34	2.85	1.48	1.22	2.01	5.87	5.34	0.53	0.11	0.26	0.11	9.99	0.37	0.16	0.48	0.53	8.25	1.00	0.85	0.85	1.53	2.33	2.33	3.81	1.69	0.79	0.95	3.07	0.69	0.53	0.16	1.48	8.77	4.81	0.85	2.38	1.85	0.00	3.91	10.99	1.80	14.69	2.48	6.92	5.60	1.27	2.43	0.21	0.32	0.11	0.05	2.91	0.21	0.05	1.85	0.74	0.00	4.33	0.16	0.00	0.00	0.00	0.00	0.00	0.21	0.00	3.91	0.00	0.05
240.txt	1	746	16.42	69.00	77.18	94.82	746.00	9.38	90.35	55.63	18.10	11.53	5.09	3.89	0.94	0.80	0.80	6.57	4.56	10.72	12.20	9.92	7.77	1.47	22.12	6.57	2.55	1.74	3.35	2.55	6.57	5.50	0.94	0.27	0.13	0.27	9.38	0.00	0.13	0.13	0.94	10.72	2.14	1.21	0.67	2.82	2.01	2.68	2.95	1.74	0.40	0.80	0.80	0.13	0.00	0.00	0.67	9.25	4.83	1.47	1.74	1.74	0.40	4.83	15.01	1.61	17.02	4.16	7.77	5.36	0.54	2.82	0.27	0.40	0.00	0.00	4.69	0.00	1.61	1.74	1.34	0.00	8.04	0.00	0.00	0.00	0.00	0.00	0.00	0.27	0.00	7.77	0.00	0.00
268.txt	1	1542	3.93	28.63	74.59	91.30	1542.00	11.15	93.06	64.59	22.83	12.97	9.27	0.32	2.98	0.26	0.13	9.86	3.44	11.09	11.87	10.83	12.52	1.62	20.10	4.47	4.09	1.49	0.65	1.36	5.97	4.99	0.97	0.19	0.00	0.13	6.49	0.06	1.36	0.26	1.23	14.01	2.40	2.40	1.69	2.20	1.56	4.47	2.72	0.97	0.13	1.49	1.56	0.78	0.00	0.00	0.52	4.73	0.84	0.97	1.17	2.14	0.19	3.11	14.46	3.05	10.77	2.33	4.41	4.35	0.78	0.78	0.45	0.52	0.00	0.00	3.44	0.06	0.45	1.69	1.43	0.00	5.19	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.00	4.93	0.00	0.06
23.txt	1	827	15.51	90.20	44.66	80.54	827.00	9.31	90.21	57.56	23.10	14.39	4.47	4.23	3.63	1.21	0.85	8.59	4.84	10.04	10.52	7.86	6.17	1.93	19.35	4.47	4.23	1.81	1.81	1.93	4.72	3.87	0.85	0.00	0.12	0.24	14.51	0.36	1.57	0.48	2.06	8.71	1.09	1.09	0.97	2.18	1.45	2.90	2.54	1.45	0.00	1.09	2.54	0.36	0.12	0.00	1.69	9.92	5.44	0.60	1.21	2.54	0.36	3.87	14.15	1.81	13.91	2.66	5.56	5.80	0.60	1.09	1.33	0.97	0.24	0.00	3.02	0.12	0.97	0.60	1.33	0.00	5.32	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.00	4.96	0.00	0.24
37.txt	1	1422	47.09	71.09	61.71	68.26	1422.00	12.45	88.33	53.23	16.60	10.83	4.22	1.62	2.67	0.49	1.83	5.63	6.12	12.66	9.07	6.89	5.70	2.04	17.65	5.34	2.67	1.34	1.48	2.81	6.61	4.43	2.18	0.42	0.77	0.21	11.11	0.63	0.35	0.70	0.63	11.11	1.90	0.77	1.20	3.52	1.76	3.31	2.67	1.20	0.77	0.49	1.20	0.49	0.21	0.00	0.42	8.23	2.88	1.34	2.39	1.69	0.49	2.53	13.15	1.62	15.05	2.88	8.30	4.15	1.55	2.39	0.35	0.63	0.35	0.00	2.81	0.28	0.14	1.20	0.98	0.00	5.13	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	4.85	0.00	0.00
122.txt	1	7510	16.68	31.45	86.06	80.72	1877.50	10.60	90.59	60.11	19.37	12.30	8.56	1.42	1.15	0.56	0.61	7.07	4.97	12.29	11.58	8.56	10.40	1.37	20.71	3.82	2.32	1.23	1.64	2.44	4.79	3.89	0.85	0.15	0.16	0.20	6.82	0.35	0.21	0.45	0.59	11.20	1.56	1.49	1.04	2.49	1.33	4.27	2.46	1.42	0.47	0.51	2.18	0.33	0.44	0.00	1.20	6.84	2.41	0.91	1.56	2.16	0.15	5.46	13.56	2.62	14.70	3.32	5.77	5.66	1.24	1.52	0.49	0.28	0.17	0.01	1.76	0.01	0.11	0.89	0.72	0.07	6.26	0.07	0.00	0.08	0.00	0.00	0.00	0.21	0.00	5.89	0.00	0.01
136.txt	1	1291	8.31	42.32	79.88	74.77	645.50	12.94	92.10	62.28	18.67	10.77	6.74	1.78	1.47	0.08	0.70	7.82	4.42	11.70	11.70	13.01	11.00	1.63	21.30	5.27	2.48	1.63	1.32	2.63	4.96	3.80	1.16	0.46	0.46	0.15	6.43	0.15	0.15	0.23	0.15	11.46	2.09	1.63	1.08	2.40	1.94	3.10	3.33	2.40	0.23	0.31	2.32	0.39	0.31	0.00	1.47	5.42	2.63	0.62	1.08	1.39	0.00	4.18	16.42	2.25	15.26	3.72	7.13	5.50	0.54	1.16	1.01	0.15	0.15	0.08	1.32	0.15	0.08	0.70	0.39	0.00	6.43	0.15	0.00	0.15	0.00	0.00	0.00	0.08	0.00	6.04	0.00	0.00
320.txt	1	4572	28.07	44.53	69.50	97.35	4572.00	13.23	87.25	55.77	17.85	9.76	6.34	0.83	1.71	0.11	0.77	8.05	5.80	11.44	9.73	9.27	8.33	0.68	18.02	4.83	2.45	1.47	1.73	2.36	6.04	5.60	0.42	0.04	0.09	0.02	5.84	0.07	0.33	0.15	0.35	9.03	1.29	1.33	1.03	2.27	1.14	2.69	4.68	2.67	0.20	1.36	2.43	1.51	0.37	0.07	0.31	5.80	1.55	1.03	1.22	2.19	0.11	3.46	12.27	2.69	14.87	2.82	6.52	5.84	0.79	1.03	0.50	0.39	0.15	0.09	2.41	0.04	0.66	0.96	0.72	0.02	4.77	0.04	0.00	0.00	0.00	0.00	0.00	0.26	0.00	4.35	0.00	0.11
334.txt	1	2205	9.11	73.58	60.43	60.15	2205.00	9.30	92.93	61.45	21.77	12.97	5.53	1.86	3.22	1.81	0.54	8.57	4.67	11.70	13.42	9.52	8.12	2.72	23.95	3.81	2.95	2.18	1.32	1.90	3.72	2.77	0.95	0.14	0.27	0.27	13.42	1.22	0.73	1.95	1.45	12.93	2.68	1.90	1.41	2.81	1.50	3.72	3.17	1.95	0.63	0.41	2.63	0.73	0.59	0.05	1.32	6.80	3.08	0.41	1.59	1.81	0.09	4.22	17.41	1.68	13.88	3.22	7.21	3.54	0.32	1.54	0.77	0.63	0.18	0.09	2.77	0.23	0.91	0.95	0.41	0.09	7.71	0.00	0.00	0.05	0.00	0.00	0.00	0.18	0.00	7.48	0.00	0.00
308.txt	1	208	31.10	93.79	89.01	70.96	104.00	10.10	92.31	59.62	16.83	10.10	1.92	8.17	0.00	0.00	0.00	6.73	5.77	12.50	7.69	12.50	7.69	0.96	20.67	4.33	0.96	1.44	1.44	1.44	2.40	2.40	0.00	0.00	0.00	0.00	13.94	0.00	2.40	0.00	1.92	10.10	1.44	1.44	0.48	1.92	1.92	3.85	2.88	0.96	0.00	1.92	1.44	0.48	0.48	0.00	0.48	13.46	9.13	0.96	2.40	1.44	0.48	6.73	14.90	2.40	21.63	4.81	10.58	6.73	1.44	0.00	0.48	0.48	0.00	0.00	4.33	0.00	0.48	2.40	0.00	0.00	6.73	0.96	0.00	0.48	0.00	0.00	0.00	0.00	0.00	5.29	0.00	0.00
309.txt	1	1343	10.52	82.21	28.81	93.42	1343.00	11.02	93.08	58.75	19.66	11.17	4.24	3.43	2.38	0.74	0.37	8.49	4.47	9.68	11.54	9.83	9.68	1.49	19.81	4.69	2.83	1.56	1.49	2.90	5.36	4.84	0.52	0.07	0.15	0.07	12.96	1.71	0.97	1.27	0.97	11.17	1.34	0.82	1.71	2.98	1.64	3.72	2.61	1.56	0.37	0.60	3.20	0.67	0.30	0.15	2.08	8.19	6.18	0.37	0.45	1.19	0.15	4.62	12.66	1.41	10.80	2.08	4.02	5.29	0.74	2.83	0.82	0.60	0.15	0.00	4.24	0.07	1.19	1.86	1.64	0.00	5.66	0.07	0.00	0.00	0.00	0.00	0.00	0.60	0.00	4.99	0.00	0.00
335.txt	1	2590	18.20	80.21	62.64	75.25	2590.00	10.31	92.59	60.00	21.78	13.28	4.67	2.20	5.17	0.77	0.46	8.34	4.75	12.74	11.89	7.57	6.87	2.59	22.05	3.51	2.82	2.01	1.08	1.89	5.75	4.13	1.47	0.19	0.66	0.39	12.90	0.50	0.31	0.54	0.77	14.13	3.28	1.35	2.28	3.36	1.47	4.29	3.20	1.16	1.12	0.89	1.89	0.58	0.66	0.15	0.31	6.80	2.97	0.62	1.78	1.47	0.23	3.05	16.53	2.12	13.75	2.20	6.29	5.21	1.08	1.58	0.23	0.27	0.15	0.35	3.20	0.23	0.31	1.66	0.81	0.12	6.64	0.00	0.00	0.04	0.00	0.00	0.00	0.19	0.00	6.41	0.00	0.00
321.txt	1	1456	34.08	78.32	63.98	98.16	1456.00	12.36	90.66	57.07	18.61	13.12	5.56	3.37	2.68	1.24	0.27	5.49	6.25	12.23	11.20	7.55	6.39	0.96	21.22	4.81	2.13	1.37	0.55	1.85	7.42	6.46	0.96	0.21	0.07	0.21	10.92	0.27	0.41	1.03	0.89	10.58	2.47	1.44	1.03	2.95	1.24	2.61	2.82	1.79	0.14	0.76	3.02	0.34	0.76	0.14	1.65	11.26	4.46	1.03	1.99	3.85	0.34	3.57	16.55	2.13	14.77	3.78	6.87	4.53	0.76	1.24	0.27	0.21	0.14	0.14	2.13	0.00	0.41	0.96	0.48	0.14	4.88	0.00	0.00	0.07	0.00	0.00	0.00	0.14	0.00	4.67	0.00	0.00
137.txt	1	4369	15.32	44.18	80.30	68.94	2184.50	10.62	91.81	58.64	20.55	13.21	7.83	1.28	2.75	0.87	0.48	7.35	5.20	10.94	12.36	8.03	7.64	2.36	22.43	3.69	2.27	2.01	1.26	2.43	5.33	3.78	1.49	0.46	0.21	0.39	8.61	0.55	0.18	0.78	0.69	11.08	2.15	1.40	1.26	2.56	1.30	3.69	2.88	1.40	0.55	0.85	2.31	0.69	0.46	0.11	1.03	6.59	1.95	0.80	1.76	2.08	0.23	4.14	16.46	2.20	14.58	2.91	6.04	5.79	1.26	1.60	0.73	0.32	0.53	0.09	3.36	0.23	0.50	1.35	1.10	0.14	6.75	0.09	0.00	0.02	0.00	0.00	0.00	0.23	0.00	6.41	0.00	0.00
